"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18797","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","109","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16","장바구니 확인","","2026-07-10","failed","2026-07-10","","","",""
"","33918","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","1401","상품평 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14950","상품 > 상품문의 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","878","선물 메시지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","21654","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1153","간편 로그인 연결 확인","","2026-07-10","passed","2026-07-10","","","",""
"","19","기프티쇼 선물함 확인","","2026-07-10","failed","2026-07-10","","","",""
